id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2017-300574,2017-11-02,000001,Vente,,21,,RUE GEORGES GUYNEMER,0745,40160,40217,Parentis-en-Born,40,,,40217000AE2241,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.058624,44.349718
2017-300574,2017-11-02,000001,Vente,,647,,RUE ANTOINE DE SAINT EXUPERY,0285,40160,40217,Parentis-en-Born,40,,,40217000AE2243,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,27,-1.057223,44.349571
2017-300574,2017-11-02,000001,Vente,,681,,RUE ANTOINE DE SAINT EXUPERY,0285,40160,40217,Parentis-en-Born,40,,,40217000AE2245,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,26,-1.05708,44.349787
2017-300574,2017-11-02,000001,Vente,,278,,RUE ROLAND GARROS,1356,40160,40217,Parentis-en-Born,40,,,40217000AE2247,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.057205,44.35006
2017-300574,2017-11-02,000001,Vente,,274,,RUE ROLAND GARROS,1356,40160,40217,Parentis-en-Born,40,,,40217000AE2249,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.057266,44.350068
2017-300574,2017-11-02,000001,Vente,,246,,RUE ROLAND GARROS,1356,40160,40217,Parentis-en-Born,40,,,40217000AE2251,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.057599,44.350112
2017-300574,2017-11-02,000001,Vente,,242,,RUE ROLAND GARROS,1356,40160,40217,Parentis-en-Born,40,,,40217000AE2253,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.05766,44.35012
2017-300574,2017-11-02,000001,Vente,,591,,RUE ANTOINE DE SAINT EXUPERY,0285,40160,40217,Parentis-en-Born,40,,,40217000AE2255,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,26,-1.057733,44.349435
2017-300574,2017-11-02,000001,Vente,,553,,RUE ANTOINE DE SAINT EXUPERY,0285,40160,40217,Parentis-en-Born,40,,,40217000AE2257,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,26,-1.058076,44.349558
2017-300574,2017-11-02,000001,Vente,,522,,RUE ANTOINE DE SAINT EXUPERY,0285,40160,40217,Parentis-en-Born,40,,,40217000AE2259,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.058234,44.349767
2017-300574,2017-11-02,000001,Vente,,200,,RUE ROLAND GARROS,1356,40160,40217,Parentis-en-Born,40,,,40217000AE2261,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.058182,44.35019
2017-300574,2017-11-02,000001,Vente,,204,,RUE ROLAND GARROS,1356,40160,40217,Parentis-en-Born,40,,,40217000AE2263,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.058121,44.350182
2017-300574,2017-11-02,000001,Vente,,263,,RUE ROLAND GARROS,1356,40160,40217,Parentis-en-Born,40,,,40217000AE2265,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.057393,44.350194
2017-300574,2017-11-02,000001,Vente,,257,,RUE ROLAND GARROS,1356,40160,40217,Parentis-en-Born,40,,,40217000AE2267,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.057454,44.350203
2017-300574,2017-11-02,000001,Vente,,237,,RUE ROLAND GARROS,1356,40160,40217,Parentis-en-Born,40,,,40217000AE2269,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.057705,44.350236
2017-300574,2017-11-02,000001,Vente,,197,,RUE ROLAND GARROS,1356,40160,40217,Parentis-en-Born,40,,,40217000AE2271,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.05817,44.350298
2017-300574,2017-11-02,000001,Vente,,193,,RUE ROLAND GARROS,1356,40160,40217,Parentis-en-Born,40,,,40217000AE2273,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.058243,44.350308
2017-300574,2017-11-02,000001,Vente,,173,,RUE ROLAND GARROS,1356,40160,40217,Parentis-en-Born,40,,,40217000AE2275,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.058494,44.350341
2017-300574,2017-11-02,000001,Vente,,113,,RUE ROLAND GARROS,1356,40160,40217,Parentis-en-Born,40,,,40217000AE2277,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.059195,44.350399
2017-300574,2017-11-02,000001,Vente,,109,,RUE ROLAND GARROS,1356,40160,40217,Parentis-en-Born,40,,,40217000AE2279,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.059256,44.350391
2017-300574,2017-11-02,000001,Vente,,73,,RUE ROLAND GARROS,1356,40160,40217,Parentis-en-Born,40,,,40217000AE2281,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.059688,44.350337
2017-300574,2017-11-02,000001,Vente,,69,,RUE ROLAND GARROS,1356,40160,40217,Parentis-en-Born,40,,,40217000AE2283,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.059749,44.350329
2017-300574,2017-11-02,000001,Vente,,49,,RUE ROLAND GARROS,1356,40160,40217,Parentis-en-Born,40,,,40217000AE2285,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.059996,44.350298
2017-300574,2017-11-02,000001,Vente,,11,,RUE ROLAND GARROS,1356,40160,40217,Parentis-en-Born,40,,,40217000AE2287,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.060464,44.35024
2017-300574,2017-11-02,000001,Vente,,5,,RUE ROLAND GARROS,1356,40160,40217,Parentis-en-Born,40,,,40217000AE2289,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.060526,44.350232
2017-300574,2017-11-02,000001,Vente,,32,,RUE ROLAND GARROS,1356,40160,40217,Parentis-en-Born,40,,,40217000AE2291,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.060173,44.350157
2017-300574,2017-11-02,000001,Vente,,36,,RUE ROLAND GARROS,1356,40160,40217,Parentis-en-Born,40,,,40217000AE2293,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.060112,44.350165
2017-300574,2017-11-02,000001,Vente,,74,,RUE ROLAND GARROS,1356,40160,40217,Parentis-en-Born,40,,,40217000AE2295,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.059643,44.350224
2017-300574,2017-11-02,000001,Vente,,80,,RUE ROLAND GARROS,1356,40160,40217,Parentis-en-Born,40,,,40217000AE2297,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.059582,44.350232
2017-300574,2017-11-02,000001,Vente,,114,,RUE ROLAND GARROS,1356,40160,40217,Parentis-en-Born,40,,,40217000AE2299,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.05915,44.350286
2017-300574,2017-11-02,000001,Vente,,120,,RUE ROLAND GARROS,1356,40160,40217,Parentis-en-Born,40,,,40217000AE2301,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.059089,44.350293
2017-300574,2017-11-02,000001,Vente,,26,,RUE GEORGES GUYNEMER,0745,40160,40217,Parentis-en-Born,40,,,40217000AE2303,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.058742,44.349808
2017-300574,2017-11-02,000001,Vente,,32,,RUE GEORGES GUYNEMER,0745,40160,40217,Parentis-en-Born,40,,,40217000AE2305,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.058803,44.349797
2017-300574,2017-11-02,000001,Vente,,60,,RUE GEORGES GUYNEMER,0745,40160,40217,Parentis-en-Born,40,,,40217000AE2307,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.059155,44.349735
2017-300574,2017-11-02,000001,Vente,,66,,RUE GEORGES GUYNEMER,0745,40160,40217,Parentis-en-Born,40,,,40217000AE2309,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.059216,44.349724
2017-300574,2017-11-02,000001,Vente,,31,,RUE GEORGES GUYNEMER,0745,40160,40217,Parentis-en-Born,40,,,40217000AE2311,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.05873,44.34969
2017-300574,2017-11-02,000001,Vente,,45,,RUE GEORGES GUYNEMER,0745,40160,40217,Parentis-en-Born,40,,,40217000AE2313,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.058916,44.349667
2017-300574,2017-11-02,000001,Vente,,99,,RUE GEORGES GUYNEMER,0745,40160,40217,Parentis-en-Born,40,,,40217000AE2315,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.059343,44.349488
2017-300574,2017-11-02,000001,Vente,,100,,RUE GEORGES GUYNEMER,0745,40160,40217,Parentis-en-Born,40,,,40217000AE2317,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.059329,44.349444
2017-300574,2017-11-02,000001,Vente,,133,,RUE GEORGES GUYNEMER,0745,40160,40217,Parentis-en-Born,40,,,40217000AE2319,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.059251,44.349199
2017-300574,2017-11-02,000001,Vente,,137,,RUE GEORGES GUYNEMER,0745,40160,40217,Parentis-en-Born,40,,,40217000AE2321,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.059237,44.349156
2017-300574,2017-11-02,000001,Vente,,155,,RUE GEORGES GUYNEMER,0745,40160,40217,Parentis-en-Born,40,,,40217000AE2323,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.059189,44.349007
2017-300574,2017-11-02,000001,Vente,,82,,RUE GEORGES GUYNEMER,0745,40160,40217,Parentis-en-Born,40,,,40217000AE2325,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.059459,44.349681
2017-300574,2017-11-02,000001,Vente,,88,,RUE GEORGES GUYNEMER,0745,40160,40217,Parentis-en-Born,40,,,40217000AE2327,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.059699,44.349639
2017-300574,2017-11-02,000001,Vente,,90,,RUE GEORGES GUYNEMER,0745,40160,40217,Parentis-en-Born,40,,,40217000AE2329,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.059524,44.349574
2017-300574,2017-11-02,000001,Vente,,110,,RUE GEORGES GUYNEMER,0745,40160,40217,Parentis-en-Born,40,,,40217000AE2331,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.059456,44.349359
2017-300574,2017-11-02,000001,Vente,,116,,RUE GEORGES GUYNEMER,0745,40160,40217,Parentis-en-Born,40,,,40217000AE2333,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.059442,44.349316
2017-300574,2017-11-02,000001,Vente,,142,,RUE GEORGES GUYNEMER,0745,40160,40217,Parentis-en-Born,40,,,40217000AE2335,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.059367,44.349079
2017-300574,2017-11-02,000001,Vente,,148,,RUE GEORGES GUYNEMER,0745,40160,40217,Parentis-en-Born,40,,,40217000AE2337,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.059353,44.349035
2017-300574,2017-11-02,000001,Vente,,164,,RUE GEORGES GUYNEMER,0745,40160,40217,Parentis-en-Born,40,,,40217000AE2339,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.059308,44.348895
2017-300574,2017-11-02,000001,Vente,,170,,RUE GEORGES GUYNEMER,0745,40160,40217,Parentis-en-Born,40,,,40217000AE2341,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,29,-1.059234,44.348801
2017-300574,2017-11-02,000001,Vente,,186,,RUE GEORGES GUYNEMER,0745,40160,40217,Parentis-en-Born,40,,,40217000AE2343,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.059027,44.348757
2017-300574,2017-11-02,000001,Vente,,190,,RUE GEORGES GUYNEMER,0745,40160,40217,Parentis-en-Born,40,,,40217000AE2345,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.058967,44.348743
2017-300574,2017-11-02,000001,Vente,,218,,RUE GEORGES GUYNEMER,0745,40160,40217,Parentis-en-Born,40,,,40217000AE2347,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.058645,44.34867
2017-300574,2017-11-02,000001,Vente,,222,,RUE GEORGES GUYNEMER,0745,40160,40217,Parentis-en-Born,40,,,40217000AE2349,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.058586,44.348657
2017-300574,2017-11-02,000001,Vente,,248,,RUE GEORGES GUYNEMER,0745,40160,40217,Parentis-en-Born,40,,,40217000AE2351,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.058264,44.348583
2017-300574,2017-11-02,000001,Vente,,252,,RUE GEORGES GUYNEMER,0745,40160,40217,Parentis-en-Born,40,,,40217000AE2353,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.058204,44.34857
2017-300574,2017-11-02,000001,Vente,,260,,RUE GEORGES GUYNEMER,0745,40160,40217,Parentis-en-Born,40,,,40217000AE2355,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.057882,44.348496
2017-300574,2017-11-02,000001,Vente,,262,,RUE GEORGES GUYNEMER,0745,40160,40217,Parentis-en-Born,40,,,40217000AE2357,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.057822,44.348483
2017-300575,2017-11-06,000001,Vente,50000,,,PETITS MOULIES,B079,40120,40149,Lencouacq,40,,,401490000E1363,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,1038,-0.412051,44.091518
2017-300575,2017-11-06,000001,Vente,50000,,,PETITS MOULIES,B079,40120,40149,Lencouacq,40,,,401490000E1369,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,4205,-0.41167,44.091596
2017-300576,2017-11-07,000001,Vente,70000,28,,SARPOUT,B061,40120,40262,Saint-Gor,40,,,40262000AM0020,,,,,,,,,,,,,0,1,Maison,61,3,S,sols,,,48,-0.232854,44.053492
2017-300576,2017-11-07,000001,Vente,70000,,,SARPOUT,B061,40120,40262,Saint-Gor,40,,,40262000AM0270,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,1600,-0.233566,44.05268
2017-300576,2017-11-07,000001,Vente,70000,,,SARPOUT,B061,40120,40262,Saint-Gor,40,,,40262000AM0271,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,324,-0.233221,44.053151
2017-300576,2017-11-07,000001,Vente,70000,,,SARPOUT,B061,40120,40262,Saint-Gor,40,,,40262000AM0272,,,,,,,,,,,,,0,,,,,T,terres,,,875,-0.232966,44.053178
2017-300576,2017-11-07,000001,Vente,70000,,,SARPOUT,B061,40120,40262,Saint-Gor,40,,,40262000AM0339,,,,,,,,,,,,,0,,,,,L,landes,,,1126,-0.232697,44.053555
2017-300576,2017-11-07,000001,Vente,70000,,,SARPOUT,B061,40120,40262,Saint-Gor,40,,,40262000AM0342,,,,,,,,,,,,,0,,,,,S,sols,,,170,-0.232686,44.053417
2017-300577,2017-11-07,000001,Vente,116000,10,,RUE CHARLES BAUDELAIRE,0315,40600,40046,Biscarrosse,40,,,40046000AC0856,,,12,31.45,,,,,,,,,1,2,Appartement,34,1,,,,,,-1.165556,44.396025
2017-300578,2017-11-14,000001,Vente,108000,,,AU MOULIN,B160,40600,40046,Biscarrosse,40,,,40046000AE2087,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,526,-1.159601,44.409818
2017-300579,2017-11-20,000001,Vente,60000,3,,IMP DE L ABBE HARRIAGUE,0014,40000,40192,Mont-de-Marsan,40,,,40192000BM1424,,,386,,,,,,,,,,1,3,Dépendance,,0,,,,,,-0.465946,43.888495
2017-300579,2017-11-20,000001,Vente,60000,3,,IMP DE L ABBE HARRIAGUE,0014,40000,40192,Mont-de-Marsan,40,,,40192000BM1424,,,166,,,,,,,,,,1,2,Appartement,27,1,,,,,,-0.465946,43.888495
2017-300580,2017-11-20,000001,Vente,130000,91,,CHE DE JEANBELLA,0052,40190,40331,Villeneuve-de-Marsan,40,,,403310000H0074,,,,,,,,,,,,,0,1,Maison,81,5,S,sols,,,555,-0.306662,43.901455
2017-300580,2017-11-20,000001,Vente,130000,,,LE TERRAIN,B113,40190,40331,Villeneuve-de-Marsan,40,,,403310000H0075,,,,,,,,,,,,,0,,,,,S,sols,,,157,-0.306667,43.901345
2017-300581,2017-11-17,000001,Vente,238000,12,,AV JEAN CAILLUYER,1141,40000,40192,Mont-de-Marsan,40,,,40192000CH0735,,,,,,,,,,,,,0,1,Maison,116,5,S,sols,,,825,-0.480284,43.872549
2017-300582,2017-11-17,000001,Vente,56700,,,LAGRABE,B015,40090,40250,Saint-Avit,40,,,40250000AI0813,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,800,-0.437908,43.942138
2017-300583,2017-11-06,000001,Vente,65000,96,,LEMBEGEAT,B101,40310,40218,Parleboscq,40,,,402180000E0373,,,,,,,,,,,,,0,1,Maison,128,5,PA,pâtures,PATUR,Pâture plantée,3010,0.016532,43.931909
2017-300583,2017-11-06,000001,Vente,65000,96,,LEMBEGEAT,B101,40310,40218,Parleboscq,40,,,402180000E0373,,,,,,,,,,,,,0,1,Maison,128,5,PA,pâtures,PATUR,Pâture plantée,9270,0.016532,43.931909
2017-300583,2017-11-06,000001,Vente,65000,96,,LEMBEGEAT,B101,40310,40218,Parleboscq,40,,,402180000E0373,,,,,,,,,,,,,0,1,Maison,128,5,L,landes,,,3840,0.016532,43.931909
2017-300583,2017-11-06,000001,Vente,65000,96,,LEMBEGEAT,B101,40310,40218,Parleboscq,40,,,402180000E0373,,,,,,,,,,,,,0,1,Maison,128,5,J,jardins,,,1070,0.016532,43.931909
2017-300583,2017-11-06,000001,Vente,65000,96,,LEMBEGEAT,B101,40310,40218,Parleboscq,40,,,402180000E0373,,,,,,,,,,,,,0,1,Maison,128,5,S,sols,,,2230,0.016532,43.931909
2017-300584,2017-11-23,000001,Vente,30000,,,BOULIAC,B002,40200,40019,Aureilhan,40,,,40019000AM0251,,,,,,,,,,,,,0,,,,,S,sols,,,364,-1.194742,44.214454
2017-300584,2017-11-23,000001,Vente,30000,,,BOULIAC,B002,40200,40019,Aureilhan,40,,,40019000AM0253,,,,,,,,,,,,,0,,,,,S,sols,,,86,-1.194567,44.214532
2017-300585,2017-11-14,000001,Vente,475000,,,LE MICQ,B107,40460,40287,Sanguinet,40,,,40287000AL0129,,,,,,,,,,,,,0,,,,,S,sols,,,113,-1.074647,44.467891
2017-300585,2017-11-14,000001,Vente,475000,92,,CHE DU MICQ,1140,40460,40287,Sanguinet,40,,,40287000AL0142,,,,,,,,,,,,,0,1,Maison,135,4,S,sols,,,1387,-1.074543,44.467731
2017-300586,2017-11-17,000001,Vente en l'état futur d'achèvement,352000,17,,RUE DES MOUETTES,1290,40600,40046,Biscarrosse,40,,,40046000AZ0444,,,1,,13,,,,,,,,2,2,Appartement,87,3,,,,,,-1.254431,44.442743
2017-300587,2017-11-21,000001,Vente,48000,,,THIOU DE LA LANDE,B073,40465,40230,Pontonx-sur-l'Adour,40,,,40230000AL0054,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,672,-0.938234,43.787902
2017-300588,2017-11-17,000001,Vente,70000,10,,RUE DU PALOT,1191,40160,40217,Parentis-en-Born,40,,,40217000AI0981,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,499,-1.090641,44.349493
2017-300588,2017-11-17,000001,Vente,70000,,,DULUC,B056,40160,40217,Parentis-en-Born,40,,,40217000AI0996,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.090819,44.349485
2017-300589,2017-11-20,000001,Vente,150000,32,,RUE ALFRED DARROZE,0430,40465,40230,Pontonx-sur-l'Adour,40,,,40230000AI0042,,,,,,,,,,,,,0,1,Maison,85,6,S,sols,,,648,-0.927327,43.785408
2017-300590,2017-11-13,000001,Vente en l'état futur d'achèvement,6178432,388,,RUE DE LA CROIX BLANCHE,0580,40000,40192,Mont-de-Marsan,40,,,40192000AP0717,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,3126,-0.493774,43.887721
2017-300591,2017-11-10,000001,Vente,50000,,,A LATASTE,B020,40090,40012,Artassenx,40,,,400120000D0264,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,1825,-0.398383,43.849308
2017-300592,2017-11-21,000001,Vente,48200,,,LANDES DE TROCADERO,B082,40270,40240,Renung,40,,,402400000G0167,,,,,,,,,,,,,0,,,,,T,terres,,,10506,-0.382169,43.724395
2017-300592,2017-11-21,000001,Vente,48200,,,LANDES DE TROCADERO,B082,40270,40240,Renung,40,,,402400000G0168,,,,,,,,,,,,,0,,,,,T,terres,,,10610,-0.382386,43.724928
2017-300592,2017-11-21,000001,Vente,48200,,,LANDES DE PESCAY,B079,40270,40240,Renung,40,,,402400000G0179,,,,,,,,,,,,,0,,,,,T,terres,,,8922,-0.383346,43.725534
2017-300592,2017-11-21,000001,Vente,48200,,,LANDES DE PESCAY,B079,40270,40240,Renung,40,,,402400000G0180,,,,,,,,,,,,,0,,,,,T,terres,,,1788,-0.38388,43.725631
2017-300592,2017-11-21,000001,Vente,48200,,,LANDES DE PESCAY,B079,40270,40240,Renung,40,,,402400000G0181,,,,,,,,,,,,,0,,,,,T,terres,,,5631,-0.383877,43.725927
2017-300592,2017-11-21,000001,Vente,48200,,,LANDES DE PESCAY,B079,40270,40240,Renung,40,,,402400000G0344,,,,,,,,,,,,,0,,,,,T,terres,,,5256,-0.382452,43.725818
2017-300593,2017-11-21,000001,Vente,41040,,,BIGARRE,B007,40280,40122,Haut-Mauco,40,,,40122000AA0098,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,686,-0.551515,43.823129
2017-300594,2017-11-28,000001,Vente,1221.22,,,LANDES DU POUY,B083,40500,40196,Montsoué,40,,,401960000C0013,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,8723,-0.511059,43.71985
2017-300595,2017-12-01,000001,Vente,17625.6,,,COUVENT,B037,40500,40196,Montsoué,40,,,401960000B0480,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,3672,-0.476867,43.720642
2017-300595,2017-12-01,000001,Vente,17625.6,,,COUVENT,B037,40500,40196,Montsoué,40,,,401960000B0481,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,1963,-0.47675,43.720921
2017-300595,2017-12-01,000001,Vente,17625.6,,,COUVENT,B037,40500,40196,Montsoué,40,,,401960000B0489,,,,,,,,,,,,,0,,,,,P,prés,,,2446,-0.476088,43.721311
2017-300595,2017-12-01,000001,Vente,17625.6,,,COUVENT,B037,40500,40196,Montsoué,40,,,401960000B0490,,,,,,,,,,,,,0,,,,,BF,futaies feuillues,,,3125,-0.475601,43.72073
2017-300595,2017-12-01,000001,Vente,17625.6,,,COUVENT,B037,40500,40196,Montsoué,40,,,401960000B0491,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,3326,-0.476038,43.720215
2017-300595,2017-12-01,000001,Vente,17625.6,,,COUVENT,B037,40500,40196,Montsoué,40,,,401960000B0492,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,1915,-0.47661,43.719969
2017-300595,2017-12-01,000001,Vente,17625.6,,,COUVENT,B037,40500,40196,Montsoué,40,,,401960000B0493,,,,,,,,,,,,,0,,,,,P,prés,,,530,-0.476887,43.719812
2017-300595,2017-12-01,000001,Vente,17625.6,,,COUVENT,B037,40500,40196,Montsoué,40,,,401960000B0494,,,,,,,,,,,,,0,,,,,T,terres,,,4215,-0.476699,43.719588
2017-300595,2017-12-01,000001,Vente,17625.6,,,COUVENT,B037,40500,40196,Montsoué,40,,,401960000B0497,,,,,,,,,,,,,0,,,,,T,terres,,,3885,-0.47804,43.718827
2017-300595,2017-12-01,000001,Vente,17625.6,,,COUVENT,B037,40500,40196,Montsoué,40,,,401960000B0498,,,,,,,,,,,,,0,,,,,T,terres,,,4535,-0.478705,43.718266
2017-300595,2017-12-01,000001,Vente,17625.6,,,COUVENT,B037,40500,40196,Montsoué,40,,,401960000B0499,,,,,,,,,,,,,0,,,,,T,terres,,,1160,-0.478428,43.717852
2017-300595,2017-12-01,000001,Vente,17625.6,,,COUVENT,B037,40500,40196,Montsoué,40,,,401960000B0500,,,,,,,,,,,,,0,,,,,T,terres,,,1080,-0.478071,43.717708
2017-300595,2017-12-01,000001,Vente,17625.6,,,COUVENT,B037,40500,40196,Montsoué,40,,,401960000B0501,,,,,,,,,,,,,0,,,,,T,terres,,,6045,-0.477639,43.718179
2017-300595,2017-12-01,000001,Vente,17625.6,,,COUVENT,B037,40500,40196,Montsoué,40,,,401960000B0518,,,,,,,,,,,,,0,,,,,T,terres,,,1456,-0.475677,43.719926
2017-300595,2017-12-01,000001,Vente,17625.6,,,COUVENT,B037,40500,40196,Montsoué,40,,,401960000B0519,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,1520,-0.475307,43.720322
2017-300595,2017-12-01,000001,Vente,17625.6,,,COUVENT,B037,40500,40196,Montsoué,40,,,401960000B0520,,,,,,,,,,,,,0,,,,,T,terres,,,8560,-0.474821,43.720135
2017-300596,2017-11-30,000001,Vente,28000,14,,RUE LAFAYETTE,0055,40500,40282,Saint-Sever,40,,,40282000AY0276,,,,,,,,,,,,,0,2,Appartement,40,3,S,sols,,,73,-0.574095,43.760808
2017-300596,2017-11-30,000001,Vente,28000,14,,RUE LAFAYETTE,0055,40500,40282,Saint-Sever,40,,,40282000AY0276,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,35,0,S,sols,,,73,-0.574095,43.760808
2017-300597,2017-11-24,000001,Echange,3000,,,VIELLE,B043,40310,40015,Arx,40,,,400150000A0523,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,4660,0.076247,44.103488
2017-300597,2017-11-24,000001,Echange,3000,,,LES OUMPRES,B033,40310,40015,Arx,40,,,400150000C0028,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,5235,0.076778,44.103449
2017-300597,2017-11-24,000001,Echange,3000,,,LES OUMPRES,B033,40310,40015,Arx,40,,,400150000C0035,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,350,0.078338,44.101109
2017-300597,2017-11-24,000001,Echange,3000,,,LES OUMPRES,B033,40310,40015,Arx,40,,,400150000C0036,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,1215,0.079431,44.101621
2017-300597,2017-11-24,000002,Echange,3000,,,JAQUET,B022,40310,40015,Arx,40,,,400150000C0203,,,,,,,,,,,,,0,,,,,L,landes,,,96,0.078607,44.101059
2017-300597,2017-11-24,000002,Echange,3000,,,SAUCAT,B040,40310,40015,Arx,40,,,400150000C0303,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,12090,0.09204,44.093386
